Campaign_Type,Duration,Budget,Audience_Size,Audience_Age_Group,Engagement_Rate,Conversion_Rate
Facebook,21,92.51529072604366,46256,18-24,5.027941090288969,2.329738186419891
TikTok,47,32.78112018425561,36251,55-64,1.038981983022421,1.55117240530123
Snapchat,18,71.3322922205202,96376,45-54,3.8858703386871003,0.8954304206494091
Facebook,56,98.75294674182584,45478,25-34,8.2471094463091,2.617555510687336
TikTok,49,50.127040101736036,78631,18-24,4.356480051543578,2.5399835566353426
Snapchat,1,78.47798497093683,60059,18-24,8.979298909023308,2.993288863811193
Facebook,35,20.515295665972467,45616,35-44,4.583673459500449,4.671075399881671
Snapchat,31,70.45215916437515,30056,45-54,7.504359330690221,3.7498922566337405
YouTube,52,21.796748530659375,61686,25-34,5.817759069378402,0.9308283699689252
Facebook,7,76.80258849129216,59297,25-34,3.8365961313373087,4.640405847919742
Snapchat,57,54.92048031662263,50578,35-44,7.884180018794685,1.5895225970977938
Instagram,47,58.90441695874098,74691,35-44,7.782581551946065,1.8935612977774243
Facebook,5,89.33737651719163,38735,35-44,5.542538839757249,4.450580105098574
YouTube,9,66.43051667844458,29788,25-34,3.2546751865947523,1.41987504771817
TikTok,20,47.1595691217893,52352,25-34,6.838040339778365,4.690400302967599
YouTube,4,49.74308821667008,9194,18-24,4.41513878883991,2.368334930485866
YouTube,33,58.80339582396514,39081,18-24,9.678318429374318,0.5666273232201144
Instagram,4,69.78313076378299,34303,25-34,7.217509126854446,1.7279058069779771
TikTok,40,16.93794477711675,62535,45-54,9.691080428874027,2.452162593953017
TikTok,27,73.17992126936392,59538,45-54,5.774154409323183,2.73006798844801
Facebook,20,51.03293415662831,12292,18-24,6.980141423216902,0.7127334586503254
YouTube,13,15.906733391407146,11071,18-24,1.1385222784981233,1.9961071813861522
YouTube,1,45.83478105439601,64265,18-24,6.274697394984426,1.2099039456273666
Snapchat,22,98.13946936701801,17884,25-34,2.4464582687456575,4.00642567936037
Facebook,21,22.731225092520873,52930,35-44,2.887718437859221,2.674843351667003
YouTube,50,21.73419640152313,30135,55-64,1.3640002711700099,2.8806549563977932
TikTok,43,47.23564718189048,92156,25-34,2.7947230840937363,3.4897120511463076
TikTok,3,92.74311089487448,76438,35-44,9.179184060266984,3.142289132663793
Instagram,1,76.62410519685587,62407,18-24,6.9876911510726645,1.8589862675580504
Facebook,18,21.024389727154176,29478,45-54,8.238326055302103,3.717019770219479
TikTok,33,74.68697683312084,7906,25-34,4.5743735114196316,0.2635560701771076
YouTube,49,58.972388363357055,9331,45-54,3.456336471054719,1.9537736181935472
Facebook,35,80.20800941661496,82356,45-54,4.050103997339971,4.101593380317359
Instagram,42,89.15351713653754,58241,45-54,3.743164146608458,3.908582645588053
YouTube,6,57.27519025235772,36860,35-44,1.6552483222207557,1.7744313306034152
Instagram,39,29.68961681215949,53093,18-24,4.656661001604114,2.040578149089892
Instagram,51,14.688841061833376,38935,25-34,5.862387848576192,4.049801094291984
Snapchat,19,97.93680523985185,80261,55-64,6.148405689593577,0.827248916433737
Facebook,57,83.474164533459,18102,35-44,9.36664813821658,3.502858532855001
YouTube,19,99.61138071625828,21427,25-34,1.3044123969312342,0.754406269632107
Instagram,33,86.85091988216257,73303,45-54,1.0865216383609893,4.181705663306061
Facebook,39,20.183005431497175,10563,45-54,5.525803627223747,2.77566335032026
Snapchat,25,92.17125308279601,7727,55-64,6.818927820299653,3.1442959561041475
YouTube,1,21.872633102180906,54452,55-64,2.0131569065266643,1.2188319046578937
Snapchat,9,42.18390556248446,19141,18-24,5.1869753955977655,3.297507267631665
Instagram,34,46.5896884682256,44157,18-24,3.753457659312686,4.1472982060971795
Snapchat,4,11.799382193787523,90734,18-24,5.928436578415759,2.7655575505878645
Snapchat,45,20.225044285251986,46494,45-54,6.005022011753718,4.354314476483587
TikTok,45,92.11715630706298,84705,18-24,7.996313704802965,3.4964994589376177
TikTok,51,92.06603669479047,26135,35-44,7.928536087188102,1.6946805377642546
Instagram,12,87.61986639158671,35263,18-24,7.49842481964404,1.6728824887611027
YouTube,57,22.98544679670829,6972,55-64,7.9080489440414174,4.8986789552943595
YouTube,2,37.778425989544864,3977,35-44,2.753941713795608,2.167176668014332
TikTok,42,33.829838672991784,78634,55-64,1.520363577013796,4.052498312691749
YouTube,27,68.32410913612249,29357,45-54,7.1394831669904875,2.532435187935746
TikTok,25,85.43885149382199,10371,55-64,9.953469047673854,2.8499433837117545
Instagram,53,94.17227894528135,35700,25-34,5.2998320157842365,1.346561529990812
Facebook,23,40.40112079607225,97977,55-64,3.8939136005139328,2.766987961462333
Snapchat,46,42.89022974711091,39679,45-54,2.5793137543171927,4.5416358783168995
YouTube,48,81.05301802526432,46770,45-54,9.794061041380802,1.1965980776469476
TikTok,5,53.15273951669106,47842,35-44,3.352061668355457,3.4416446640491456
Snapchat,14,88.87838743942834,28319,55-64,8.699874101997935,2.3113490647157238
TikTok,55,48.71813131154446,18745,25-34,3.892776340235595,0.4696577701957282
YouTube,53,97.99091514883115,50914,45-54,6.087336631284325,0.8029960109888971
Facebook,37,58.14176164429604,26302,25-34,7.898832292340849,3.915942986070981
YouTube,19,73.91077450615408,84108,45-54,7.187495180337619,4.943133583359887
Instagram,43,43.74793447109031,92370,18-24,9.747386641989532,2.719935323082955
TikTok,26,60.73566651669064,36093,18-24,2.5789898886360425,0.9595413217916864
Snapchat,1,94.57054855932323,55008,45-54,2.5891625304417536,1.819456584970323
Instagram,2,24.223017061139004,6848,25-34,5.414354790428867,3.272426051953515
Facebook,29,97.97085870615221,63244,55-64,7.176767473261094,0.2836567100349855
Snapchat,20,60.313521357864474,19945,55-64,6.399394124114718,2.896143316333183
TikTok,32,86.29549919889725,88573,55-64,4.3982271167269005,3.0673330246548334
Instagram,21,61.03272506994788,84278,25-34,2.710826356295008,0.8008588380527184
TikTok,52,59.174829143261626,78315,35-44,7.495993584421416,1.5917768297775543
Instagram,45,92.71601619190014,90393,18-24,1.1175111289228177,4.973560220490781
Snapchat,12,43.11676415813423,35190,35-44,9.127735901732027,3.429777897203188
YouTube,20,43.715527204731615,36386,35-44,4.543246554701022,1.5908104647500492
YouTube,41,89.16289980254112,59993,45-54,9.28264804782713,4.634361386693527
Facebook,32,84.52899672292017,29407,45-54,1.5490495160644702,1.935545392377841
Instagram,58,39.73926438082277,92022,55-64,6.738498017883857,3.405317869781851
YouTube,10,35.04816785252565,20365,45-54,5.62268381955191,1.1046053368233717
Instagram,58,21.066651960317447,57149,55-64,1.1576484781521947,4.9446494276265245
YouTube,16,60.36771860963707,7948,18-24,7.998032050001391,0.8550497460952712
Snapchat,34,55.26634612511213,15118,18-24,2.9816647784058508,2.116518852048517
Snapchat,53,56.59261630473121,39162,35-44,8.306576469836887,2.319594318904468
Instagram,21,83.18946866727472,80205,18-24,6.435567858799247,2.5074112511574307
Instagram,9,79.434158559761,48334,45-54,1.5610070372090306,1.337223267607103
Instagram,6,61.40645472916663,20515,18-24,6.403201952710509,0.8242172374459319
TikTok,16,19.5836024055297,89793,55-64,2.8004380322112805,2.0371773076085287
TikTok,19,47.15445254878753,62367,18-24,7.9095627005353615,3.692095660444565
YouTube,10,60.386150346805756,3247,55-64,6.310115637171302,1.2484240952904198
YouTube,7,55.433708158889985,25154,25-34,2.1139452397673635,2.7527546884128187
Snapchat,52,91.40598859479645,51323,35-44,3.7778692833662446,2.051859207836231
Instagram,3,85.70595156658923,18363,25-34,2.8851143267818067,4.15997535491392
Snapchat,14,19.43436917757753,12572,45-54,6.508182990605894,0.8189706455374434
TikTok,23,98.44512476512897,94499,45-54,8.654488360445544,3.2573523946499496
TikTok,55,44.258996647397474,11748,45-54,4.422921868763291,3.805574879440493
YouTube,3,89.14812843355467,90126,18-24,6.732734722893584,0.1200143664357616
Instagram,56,46.92153597579299,52627,18-24,6.356175149021116,0.7808813953570387
Facebook,58,36.1510801918605,3551,35-44,9.097640769722068,2.9117449544914753
Facebook,25,73.69216177494931,97537,55-64,2.4179997726287024,3.032350832980271
TikTok,48,52.233578118609095,3406,18-24,2.9352951473384703,3.1578980666659233
Snapchat,50,74.12048725944516,26653,55-64,9.306907533211767,0.990058209652011
Facebook,29,24.636386696717786,6755,25-34,8.146242836366705,0.15315700803415516
TikTok,42,72.2370618846729,89706,25-34,9.378528481612003,2.3967561623469185
Instagram,42,79.0321277346603,12795,45-54,4.939767014729329,4.33373023700594
Snapchat,55,35.84893748061011,31767,18-24,8.129252737488287,0.4738069478369151
Snapchat,29,89.00846777155101,35030,35-44,8.316857950458493,3.5307905781648796
TikTok,21,82.22951177363737,70568,25-34,1.8698118756083615,4.56818849894409
Facebook,25,70.06081143568733,90051,45-54,4.117382144924521,4.166293226732244
Snapchat,8,24.100712136517593,53405,18-24,6.051940633351267,3.1214462858345393
TikTok,14,98.84879371369702,24750,18-24,7.077104217133125,1.213996442108592
Facebook,46,84.65789665481952,98708,55-64,4.069077178271614,2.128087964088462
Snapchat,51,55.322404770929175,79975,18-24,9.903915575459454,4.20002043958227
Facebook,48,96.80660715476347,60179,35-44,1.8291737752639279,4.623488355848916
Facebook,59,39.438580913167144,13720,45-54,2.143801405870888,4.907685519389224
Snapchat,52,88.57855646569809,41683,55-64,1.0859442242332897,0.9124058995781187
YouTube,54,44.26871158244686,52168,18-24,6.047983501464327,4.009708196769434
Facebook,23,63.314169620168094,89429,35-44,9.01035801398135,0.7851339023378037
YouTube,47,17.291119110880274,2168,18-24,9.275196840038001,1.4264043199229037
YouTube,23,31.066900553090008,1383,25-34,8.39113115023008,4.382107981202306
Instagram,38,34.74270570772151,87887,18-24,7.030526868868673,0.944208448690974
TikTok,18,89.214574113312,34385,25-34,3.251099679482239,0.7202725359920411
Instagram,22,85.69551968860705,83109,18-24,7.379720700425811,2.74826907615468
Instagram,21,94.92389854635327,61791,18-24,4.375023328255706,4.5351411000332575
Facebook,55,63.354791046127104,86395,55-64,6.303937203747947,0.5006553602787613
Instagram,3,85.27447416639461,44504,45-54,4.85761452439746,1.5589567652863143
Snapchat,46,75.92114495266343,3952,18-24,7.1898995176940454,1.7318750072635232
Facebook,14,72.02427891442242,37833,25-34,7.584345981460744,2.088131467619383
Snapchat,48,20.086786723584346,95649,35-44,4.161206997289658,4.787532938495624
TikTok,11,71.03783919683528,33288,55-64,3.388883698931398,2.608604062827303
YouTube,3,14.956238889457909,98634,18-24,4.700661564191972,4.702651514346382
Facebook,7,56.72180347161293,12933,55-64,6.8312572256992246,0.9281462770733271
TikTok,16,10.935544222153903,25179,45-54,6.247129842917434,4.875613708095648
TikTok,6,24.69869313152708,70911,55-64,8.80121119717396,2.3846839801166837
Facebook,17,71.7524847620729,14814,55-64,9.046780323179496,3.4633099993458427
TikTok,15,32.117767480656354,22182,45-54,3.9467009985540664,2.9647455589198835
Instagram,43,17.299392512879685,73934,18-24,4.228300225675136,1.934563490273685
Snapchat,28,42.79450396255409,46854,18-24,7.5412078631458215,2.8363779087757384
Facebook,9,83.35738229603835,69334,35-44,7.371078673483366,0.5363050895484444
Snapchat,46,94.80699772606854,73122,45-54,1.922925794081197,4.156552534184878
YouTube,45,29.206165277334822,37438,18-24,7.99984298845051,1.4769206074705128
Snapchat,6,36.84612511041958,8162,35-44,2.8545563401697116,2.5263525698162828
Instagram,10,43.141843924475246,29389,45-54,9.459443290869405,1.9372021609211607
Facebook,52,93.1958449808083,63581,55-64,6.79394039020292,4.631415538259481
Instagram,36,72.14911106909572,38565,55-64,5.266430659275306,1.8090662168027758
TikTok,9,18.040499251816183,1813,35-44,3.732508665327383,4.943476009399887
Facebook,38,96.62710416857902,50302,35-44,6.237206288523307,1.5431275371680073
Instagram,51,35.378695675008544,10984,18-24,7.841729022751832,3.995461126075914
Snapchat,5,50.10711661319105,37776,25-34,5.366649788241437,2.6929846815559046
YouTube,56,98.54266395922377,49808,35-44,9.45577321231568,0.6833787227925546
Snapchat,5,48.350182798901244,56125,35-44,3.6308342400007945,1.8488566594341411
Facebook,40,69.90452354677885,53297,55-64,8.303187219035326,2.9011619564839233
TikTok,46,77.17337870088656,40179,55-64,3.801366226898124,2.457805676096626
Snapchat,47,88.52708904548759,22305,35-44,1.4116985792429433,4.944206420005175
Instagram,53,50.51974932052405,21446,35-44,8.052182290125893,3.996227161388307
YouTube,57,18.5494079413641,22840,55-64,6.156582309087803,2.1080937321727107
TikTok,12,42.181260497884054,31144,35-44,7.596045267641617,3.0999220611587255
TikTok,21,61.65726022657837,73350,55-64,8.617935775633907,2.1288134781850077
YouTube,9,76.69928049699647,86165,18-24,1.2731852063495805,1.9989526367597514
Instagram,58,70.21948933107504,31025,18-24,9.843813176728395,0.812471332773244
TikTok,33,62.11141493466851,63914,55-64,3.6980564155379976,3.5497839493338943
TikTok,35,39.45483310095747,35574,18-24,9.195172725717855,3.8548313788994557
TikTok,44,41.11437134288906,91281,25-34,6.844218330937515,1.8071010090380781
YouTube,38,80.3710585396705,55286,18-24,9.459298089547616,0.30546648788954367
Snapchat,21,63.69619827165647,36627,45-54,2.9080530830899436,2.590998919117814
YouTube,52,61.57795019938855,51022,35-44,3.6438984601398774,2.931880678442216
Instagram,20,63.59892019785267,59569,25-34,7.179272898709289,0.7016707644616779
YouTube,5,78.25937773286715,44147,25-34,2.6203683224867165,2.167576761998882
Facebook,43,95.56559500589896,74086,45-54,8.923452914571175,2.531103226152324
Instagram,46,37.233252255869466,81339,25-34,4.750036330283966,4.536211131031524
Snapchat,34,98.44195057351247,25630,18-24,6.078822167441181,4.668353736471549
Facebook,50,47.36692041392794,54551,18-24,9.524902818476424,3.7967701482308582
Instagram,16,98.99750847497062,84499,25-34,3.19254791361624,1.6092970885526376
Instagram,50,25.09226024269775,36824,18-24,9.693155325818996,4.518194000686215
Snapchat,37,89.4555987068761,37916,45-54,2.8695299891718253,4.709898295578244
TikTok,56,37.64352991354737,22024,55-64,7.759764014953804,0.7952706469562194
YouTube,25,74.41372447709055,58235,45-54,3.839273685908306,1.9175389660696858
TikTok,37,84.41381695780095,60884,45-54,1.1274589738505902,4.507167346802918
Facebook,24,25.21205583587355,72529,45-54,5.933339780480322,1.573193686064667
Snapchat,33,22.878534891562527,35665,25-34,9.965980500048444,4.858245759330544
Instagram,56,28.640528834881977,55622,18-24,4.201998796017336,0.1723479952164448
Facebook,46,74.16647658408266,48696,45-54,1.1503459427344254,0.10578425360494886
YouTube,29,97.96904915940918,23938,18-24,3.1666453578020084,3.3636160096283385
Snapchat,3,46.95880435825773,31249,55-64,8.624035996068724,1.889174804647249
TikTok,7,18.776936491587158,99290,55-64,8.827113251762082,1.437061239529637
TikTok,3,54.43874747762239,88862,35-44,5.1807877953649415,1.9438324517906926
Instagram,44,20.183929238205966,41292,35-44,8.130268290856488,0.9063216599706019
Facebook,24,27.40842905630504,51768,45-54,1.2878190655664294,4.8178748692467455
Instagram,16,44.383265438270286,7664,18-24,4.909349085188432,2.577865106112055
Snapchat,47,36.31056652475104,35118,25-34,1.5412765948387779,3.296718654745876
Facebook,28,84.33724233558914,89085,18-24,9.346381044279656,0.965052376249811
YouTube,47,90.7088895326908,62307,55-64,8.70699807950517,2.4015687123198353
TikTok,52,89.43205418760685,30399,18-24,3.9530291625332663,2.17255403222503
Instagram,4,92.93275609369792,59980,45-54,1.30133635259958,3.245386565068309
Snapchat,44,28.796961481433666,72836,55-64,9.006913264812288,2.9858804299505253
Snapchat,30,41.26689459729356,74033,18-24,7.933460471095074,1.4659375069583975
Snapchat,45,73.18621854867192,20363,18-24,5.421739346763186,3.826147380052135
Snapchat,55,33.916303252996656,15718,18-24,9.7018937899968,1.702193800552141
YouTube,42,32.82155967480863,46341,35-44,8.780604906295885,0.8889479676413087
Snapchat,3,33.302925913471654,74390,45-54,4.04870282878291,2.5853523195803327
Facebook,23,65.63524139431925,92103,25-34,9.308055612671625,4.862253045579537
TikTok,1,51.0538069391271,95920,35-44,9.74369184100119,1.8207720196065778
Instagram,53,83.21982932243573,47385,45-54,9.352698027141958,0.9891860741684229
Instagram,56,76.44268827855012,21961,55-64,9.217175226961567,4.137474287397329
Instagram,58,35.72332321569701,98030,45-54,5.971057395571333,0.8403622921131555
TikTok,45,42.606627062129384,52241,55-64,1.6184469957992107,0.49945227256905844
Facebook,50,70.69891898039307,70859,18-24,3.048932104242219,4.408418594972172
Snapchat,51,40.88373973612361,64202,45-54,7.800559915315993,0.6170283650644967
TikTok,1,69.20857195137503,37718,55-64,3.5755560935498334,3.4321781032311094
Instagram,34,95.89791126219126,21382,18-24,3.99756892269997,0.9017059898502688
TikTok,16,53.47071292482798,93928,18-24,3.9950090019264186,0.19091071548579536
Snapchat,59,76.55061263974966,86287,55-64,5.5748922023331895,0.7238673696603024
Snapchat,7,56.84877829712077,51118,45-54,6.7301196735958735,0.10611090441918937
Snapchat,51,70.59911807180032,73782,55-64,9.559872375886142,1.1738352568060797
Instagram,2,82.44394252947605,88215,45-54,6.696373936548199,4.372264431630263
Instagram,1,79.74836880913946,63167,18-24,4.169906420149554,0.4357951033277989
Snapchat,22,21.758912885263925,72751,55-64,7.267973117896625,0.27763263740028105
